,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
54,Destination,The Horseshoe,2013_The Horseshoe_Be At One,51.55619,-0.178368,2013-08-14
55,Origin,Be At One,2013_The Horseshoe_Be At One,51.535494,-0.140296,2013-03-07
56,Destination,Winnicott Etrusco,2013_Winnicott Etrusco_Be At One,51.534197,-0.13888599999999998,2013-08-03
57,Origin,Be At One,2013_Winnicott Etrusco_Be At One,51.535494,-0.140296,2013-03-07
58,Destination,Scamaj,2013_Scamaj_Be At One,51.551211,-0.19204000000000002,2013-05-02
59,Origin,Be At One,2013_Scamaj_Be At One,51.535494,-0.140296,2013-03-07
60,Destination,J Restaurant,2013_J Restaurant_Be At One,51.541352,-0.15648199999999998,2013-04-23
61,Origin,Be At One,2013_J Restaurant_Be At One,51.535494,-0.140296,2013-03-07
62,Destination,Balans Restaurant,2013_Balans Restaurant_Be At One,51.513596,-0.127317,2013-06-28
63,Origin,Be At One,2013_Balans Restaurant_Be At One,51.535494,-0.140296,2013-03-07
64,Destination,Sakleys - Ground Floor,2016_Sakleys - Ground Floor_Ravi Shankar Bhelpoori House,51.519667,-0.136475,2016-08-03
65,Origin,Ravi Shankar Bhelpoori House,2016_Sakleys - Ground Floor_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
66,Destination,KFC,2016_KFC_Ravi Shankar Bhelpoori House,51.55223,-0.166857,2016-07-28
67,Origin,Ravi Shankar Bhelpoori House,2016_KFC_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
68,Destination,The Hampstead Butcher and Providore,2016_The Hampstead Butcher and Providore_Ravi Shankar Bhelpoori House,51.551158,-0.191369,2016-11-25
69,Origin,Ravi Shankar Bhelpoori House,2016_The Hampstead Butcher and Providore_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
70,Destination,Cobden Arms,2016_Cobden Arms_Ravi Shankar Bhelpoori House,51.535228000000004,-0.138658,2016-04-29
71,Origin,Ravi Shankar Bhelpoori House,2016_Cobden Arms_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
72,Destination,Ravi Shankar Bhelpoori House,2016_Ravi Shankar Bhelpoori House_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
73,Origin,Ravi Shankar Bhelpoori House,2016_Ravi Shankar Bhelpoori House_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
74,Destination,New Market Inn,2016_New Market Inn_Ravi Shankar Bhelpoori House,51.543074,-0.126691,2016-07-03
75,Origin,Ravi Shankar Bhelpoori House,2016_New Market Inn_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
76,Destination,Covent Garden Health Spa,2016_Covent Garden Health Spa_Ravi Shankar Bhelpoori House,51.514406,-0.12488599999999998,2016-11-07
77,Origin,Ravi Shankar Bhelpoori House,2016_Covent Garden Health Spa_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
78,Destination,Bengal Spice Restaurant,2016_Bengal Spice Restaurant_Ravi Shankar Bhelpoori House,51.549717,-0.191104,2016-03-03
79,Origin,Ravi Shankar Bhelpoori House,2016_Bengal Spice Restaurant_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
80,Destination,The Bull Steak Expert Limited,2016_The Bull Steak Expert Limited_Ravi Shankar Bhelpoori House,51.519397,-0.11733099999999999,2016-04-26
81,Origin,Ravi Shankar Bhelpoori House,2016_The Bull Steak Expert Limited_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
82,Destination,Village Stores,2016_Village Stores_Ravi Shankar Bhelpoori House,51.546164000000005,-0.13586199999999998,2016-04-28
83,Origin,Ravi Shankar Bhelpoori House,2016_Village Stores_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
84,Destination,Rosa's Thai Cafe,2016_Rosa's Thai Cafe_Ravi Shankar Bhelpoori House,51.513596,-0.127317,2016-12-21
85,Origin,Ravi Shankar Bhelpoori House,2016_Rosa's Thai Cafe_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
86,Destination,Market,2016_Market_Ravi Shankar Bhelpoori House,51.538119,-0.145295,2016-10-02
87,Origin,Ravi Shankar Bhelpoori House,2016_Market_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
88,Destination,Swiss Cottage Hotel,2016_Swiss Cottage Hotel_Ravi Shankar Bhelpoori House,51.544484999999995,-0.172675,2016-03-11
89,Origin,Ravi Shankar Bhelpoori House,2016_Swiss Cottage Hotel_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
90,Destination,Ladies and Gentlemen,2016_Ladies and Gentlemen_Ravi Shankar Bhelpoori House,51.559401,-0.151809,2016-06-23
91,Origin,Ravi Shankar Bhelpoori House,2016_Ladies and Gentlemen_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
92,Destination,Hache Burger Connoisseurs Ltd,2016_Hache Burger Connoisseurs Ltd_Ravi Shankar Bhelpoori House,51.540039,-0.14449700000000001,2016-09-21
93,Origin,Ravi Shankar Bhelpoori House,2016_Hache Burger Connoisseurs Ltd_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
94,Destination,Love & Liquor,2016_Love & Liquor_Ravi Shankar Bhelpoori House,51.536709,-0.19143,2016-04-18
95,Origin,Ravi Shankar Bhelpoori House,2016_Love & Liquor_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
96,Destination,Royal Exchange,2016_Royal Exchange_Ravi Shankar Bhelpoori House,51.543859000000005,-0.145834,2016-03-15
97,Origin,Ravi Shankar Bhelpoori House,2016_Royal Exchange_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
98,Destination,Academy Town House Hotel Ltd,2016_Academy Town House Hotel Ltd_Ravi Shankar Bhelpoori House,51.520738,-0.131223,2016-02-08
99,Origin,Ravi Shankar Bhelpoori House,2016_Academy Town House Hotel Ltd_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
100,Destination,HanKang,2016_HanKang_Ravi Shankar Bhelpoori House,51.516921999999994,-0.132023,2016-02-22
101,Origin,Ravi Shankar Bhelpoori House,2016_HanKang_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
102,Destination,Wrapchic,2016_Wrapchic_Ravi Shankar Bhelpoori House,51.519667,-0.136475,2016-07-13
103,Origin,Ravi Shankar Bhelpoori House,2016_Wrapchic_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
104,Destination,MERE,2016_MERE_Ravi Shankar Bhelpoori House,51.520672999999995,-0.136245,2016-09-12
105,Origin,Ravi Shankar Bhelpoori House,2016_MERE_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
106,Destination,Knowhere Special (Basement),2016_Knowhere Special (Basement)_Ravi Shankar Bhelpoori House,51.551065,-0.140306,2016-04-18
107,Origin,Ravi Shankar Bhelpoori House,2016_Knowhere Special (Basement)_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
108,Destination,Mamma Mia Cafe,2016_Mamma Mia Cafe_Ravi Shankar Bhelpoori House,51.551065,-0.140306,2016-04-18
109,Origin,Ravi Shankar Bhelpoori House,2016_Mamma Mia Cafe_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
110,Destination,Lazy Hunter,2016_Lazy Hunter_Ravi Shankar Bhelpoori House,51.544361,-0.141795,2016-10-18
111,Origin,Ravi Shankar Bhelpoori House,2016_Lazy Hunter_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
112,Destination,Budget Beers,2016_Budget Beers_Ravi Shankar Bhelpoori House,51.550328,-0.150377,2016-08-31
113,Origin,Ravi Shankar Bhelpoori House,2016_Budget Beers_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
114,Destination,Green Note,2016_Green Note_Ravi Shankar Bhelpoori House,51.537762,-0.14571199999999998,2016-05-16
115,Origin,Ravi Shankar Bhelpoori House,2016_Green Note_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
116,Destination,Mela,2016_Mela_Ravi Shankar Bhelpoori House,51.51386,-0.127887,2016-04-13
117,Origin,Ravi Shankar Bhelpoori House,2016_Mela_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
118,Destination,Busaba Eathai,2016_Busaba Eathai_Ravi Shankar Bhelpoori House,51.519946999999995,-0.133178,2016-10-05
119,Origin,Ravi Shankar Bhelpoori House,2016_Busaba Eathai_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
120,Destination,La Cage Imaginaire,2016_La Cage Imaginaire_Ravi Shankar Bhelpoori House,51.556693,-0.176761,2016-12-06
121,Origin,Ravi Shankar Bhelpoori House,2016_La Cage Imaginaire_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
122,Destination,Nisa Local (previously Price Check),2016_Nisa Local (previously Price Check)_Ravi Shankar Bhelpoori House,51.546657,-0.19045499999999999,2016-07-07
123,Origin,Ravi Shankar Bhelpoori House,2016_Nisa Local (previously Price Check)_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
124,Destination,Way 2 Save,2016_Way 2 Save_Ravi Shankar Bhelpoori House,51.546555,-0.203003,2016-01-29
125,Origin,Ravi Shankar Bhelpoori House,2016_Way 2 Save_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
126,Destination,Sweet Inspirations,2016_Sweet Inspirations_Ravi Shankar Bhelpoori House,51.549129,-0.141647,2016-02-18
127,Origin,Ravi Shankar Bhelpoori House,2016_Sweet Inspirations_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
128,Destination,Apple Tree,2016_Apple Tree_Ravi Shankar Bhelpoori House,51.523275,-0.112017,2016-04-10
129,Origin,Ravi Shankar Bhelpoori House,2016_Apple Tree_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
130,Destination,Mildreds,2016_Mildreds_Ravi Shankar Bhelpoori House,51.540754,-0.145258,2016-09-05
131,Origin,Ravi Shankar Bhelpoori House,2016_Mildreds_Ravi Shankar Bhelpoori House,51.526920000000004,-0.136481,2016-01-08
132,Destination,London Cocktail Club,2015_London Cocktail Club_Lansdowne,51.516234000000004,-0.12594,2015-08-17
133,Origin,Lansdowne,2015_London Cocktail Club_Lansdowne,51.541759000000006,-0.153998,2015-01-05
134,Destination,Royal Free Hospital,2015_Royal Free Hospital_Lansdowne,51.553171,-0.16541,2015-10-21
135,Origin,Lansdowne,2015_Royal Free Hospital_Lansdowne,51.541759000000006,-0.153998,2015-01-05
136,Destination,Lanka,2015_Lanka_Lansdowne,51.541273,-0.157718,2015-12-06
137,Origin,Lansdowne,2015_Lanka_Lansdowne,51.541759000000006,-0.153998,2015-01-05
138,Destination,Post Office,2015_Post Office_Lansdowne,51.542027000000004,-0.157269,2015-02-13
139,Origin,Lansdowne,2015_Post Office_Lansdowne,51.541759000000006,-0.153998,2015-01-05
140,Destination,Bengali Workers Association,2015_Bengali Workers Association_Lansdowne,51.528317,-0.138854,2015-06-23
141,Origin,Lansdowne,2015_Bengali Workers Association_Lansdowne,51.541759000000006,-0.153998,2015-01-05
142,Destination,Hercules Pillars,2015_Hercules Pillars_Lansdowne,51.515707,-0.12126300000000001,2015-12-05
143,Origin,Lansdowne,2015_Hercules Pillars_Lansdowne,51.541759000000006,-0.153998,2015-01-05
144,Destination,The Horseshoe,2015_The Horseshoe_Lansdowne,51.55619,-0.178368,2015-11-30
145,Origin,Lansdowne,2015_The Horseshoe_Lansdowne,51.541759000000006,-0.153998,2015-01-05
146,Destination,Premier - Kaasco,2015_Premier - Kaasco_Lansdowne,51.538624,-0.141854,2015-03-30
147,Origin,Lansdowne,2015_Premier - Kaasco_Lansdowne,51.541759000000006,-0.153998,2015-01-05
148,Destination,Hampstead Food & Drinks,2015_Hampstead Food & Drinks_Lansdowne,51.549717,-0.191104,2015-03-17
149,Origin,Lansdowne,2015_Hampstead Food & Drinks_Lansdowne,51.541759000000006,-0.153998,2015-01-05
150,Destination,Made in Brasil Boteco (formerly Coco Bamboo),2015_Made in Brasil Boteco (formerly Coco Bamboo)_Lansdowne,51.54314,-0.148383,2015-07-10
151,Origin,Lansdowne,2015_Made in Brasil Boteco (formerly Coco Bamboo)_Lansdowne,51.541759000000006,-0.153998,2015-01-05
152,Destination,The Offy and General Store,2015_The Offy and General Store_Lansdowne,51.526422,-0.137931,2015-02-18
153,Origin,Lansdowne,2015_The Offy and General Store_Lansdowne,51.541759000000006,-0.153998,2015-01-05
154,Destination,Strada,2015_Strada_Lansdowne,51.515707,-0.12126300000000001,2015-07-22
155,Origin,Lansdowne,2015_Strada_Lansdowne,51.541759000000006,-0.153998,2015-01-05
156,Destination,Joys Cards and News,2015_Joys Cards and News_Lansdowne,51.522381,-0.109945,2015-03-18
157,Origin,Lansdowne,2015_Joys Cards and News_Lansdowne,51.541759000000006,-0.153998,2015-01-05
158,Destination,Valencia Cafe,2015_Valencia Cafe_Lansdowne,51.525437,-0.125078,2015-04-23
159,Origin,Lansdowne,2015_Valencia Cafe_Lansdowne,51.541759000000006,-0.153998,2015-01-05
160,Destination,Wildwood Kitchen (Cafe Pasta),2015_Wildwood Kitchen (Cafe Pasta)_Lansdowne,51.514962,-0.12751800000000002,2015-02-23
161,Origin,Lansdowne,2015_Wildwood Kitchen (Cafe Pasta)_Lansdowne,51.541759000000006,-0.153998,2015-01-05
162,Destination,The Ninth,2015_The Ninth_Lansdowne,51.518959,-0.134555,2015-09-25
163,Origin,Lansdowne,2015_The Ninth_Lansdowne,51.541759000000006,-0.153998,2015-01-05
164,Destination,Camden Assembly,2015_Camden Assembly_Lansdowne,51.542882,-0.14976099999999998,2015-10-12
165,Origin,Lansdowne,2015_Camden Assembly_Lansdowne,51.541759000000006,-0.153998,2015-01-05
166,Destination,Sevilla Mia,2015_Sevilla Mia_Lansdowne,51.516921999999994,-0.132023,2015-05-03
167,Origin,Lansdowne,2015_Sevilla Mia_Lansdowne,51.541759000000006,-0.153998,2015-01-05
168,Destination,McDonalds,2015_McDonalds_Lansdowne,51.544457,-0.176422,2015-09-22
169,Origin,Lansdowne,2015_McDonalds_Lansdowne,51.541759000000006,-0.153998,2015-01-05
170,Destination,Camden Town Brewery,2015_Camden Town Brewery_Lansdowne,51.547441,-0.14729,2015-11-30
171,Origin,Lansdowne,2015_Camden Town Brewery_Lansdowne,51.541759000000006,-0.153998,2015-01-05
172,Destination,ARBINA,2015_ARBINA_Lansdowne,51.523142,-0.137511,2015-02-16
173,Origin,Lansdowne,2015_ARBINA_Lansdowne,51.541759000000006,-0.153998,2015-01-05
174,Destination,The Water Rats,2015_The Water Rats_Lansdowne,51.529164,-0.118967,2015-04-27
175,Origin,Lansdowne,2015_The Water Rats_Lansdowne,51.541759000000006,-0.153998,2015-01-05
176,Destination,Pesantissimo,2015_Pesantissimo_Lansdowne,51.540818,-0.158121,2015-12-10
177,Origin,Lansdowne,2015_Pesantissimo_Lansdowne,51.541759000000006,-0.153998,2015-01-05
178,Destination,THE PRINCIPAL LONDON,2015_THE PRINCIPAL LONDON_Lansdowne,51.52268,-0.12503599999999998,2015-05-01
179,Origin,Lansdowne,2015_THE PRINCIPAL LONDON_Lansdowne,51.541759000000006,-0.153998,2015-01-05
180,Destination,Highgate Literary and Scientific Institution,2015_Highgate Literary and Scientific Institution_Lansdowne,51.570105,-0.148792,2015-07-28
181,Origin,Lansdowne,2015_Highgate Literary and Scientific Institution_Lansdowne,51.541759000000006,-0.153998,2015-01-05
182,Destination,Mestizo Restaurant (formerly Costcut Express Food and Wine),2015_Mestizo Restaurant (formerly Costcut Express Food and Wine)_Lansdowne,51.527464,-0.138928,2015-02-13
183,Origin,Lansdowne,2015_Mestizo Restaurant (formerly Costcut Express Food and Wine)_Lansdowne,51.541759000000006,-0.153998,2015-01-05
184,Destination,Guglee Restaurant,2015_Guglee Restaurant_Lansdowne,51.545552,-0.176535,2015-02-06
185,Origin,Lansdowne,2015_Guglee Restaurant_Lansdowne,51.541759000000006,-0.153998,2015-01-05
186,Destination,Smugglers Tavern,2015_Smugglers Tavern_Lansdowne,51.523545,-0.140725,2015-10-03
187,Origin,Lansdowne,2015_Smugglers Tavern_Lansdowne,51.541759000000006,-0.153998,2015-01-05
188,Destination,Davy's Bar and Grill Holborn,2015_Davy's Bar and Grill Holborn_Lansdowne,51.518567,-0.11580399999999999,2015-10-03
189,Origin,Lansdowne,2015_Davy's Bar and Grill Holborn_Lansdowne,51.541759000000006,-0.153998,2015-01-05
190,Destination,Heals,2015_Heals_Lansdowne,51.521226,-0.133957,2015-01-23
191,Origin,Lansdowne,2015_Heals_Lansdowne,51.541759000000006,-0.153998,2015-01-05
192,Destination,Lansdowne,2015_Lansdowne_Lansdowne,51.541759000000006,-0.153998,2015-01-05
193,Origin,Lansdowne,2015_Lansdowne_Lansdowne,51.541759000000006,-0.153998,2015-01-05
194,Destination,Only Connect UK Ltd,2015_Only Connect UK Ltd_Lansdowne,51.528216,-0.11601700000000001,2015-03-08
195,Origin,Lansdowne,2015_Only Connect UK Ltd_Lansdowne,51.541759000000006,-0.153998,2015-01-05
196,Destination,Shah Tandoori,2015_Shah Tandoori_Lansdowne,51.526422,-0.137931,2015-10-02
197,Origin,Lansdowne,2015_Shah Tandoori_Lansdowne,51.541759000000006,-0.153998,2015-01-05
198,Destination,Rossopomodoro,2015_Rossopomodoro_Lansdowne,51.513243,-0.127366,2015-05-03
199,Origin,Lansdowne,2015_Rossopomodoro_Lansdowne,51.541759000000006,-0.153998,2015-01-05
200,Destination,HANA LTD,2015_HANA LTD_Lansdowne,51.552429,-0.191965,2015-05-18
201,Origin,Lansdowne,2015_HANA LTD_Lansdowne,51.541759000000006,-0.153998,2015-01-05
202,Destination,Poem Bar & Grill,2015_Poem Bar & Grill_Lansdowne,51.537658,-0.185657,2015-04-06
203,Origin,Lansdowne,2015_Poem Bar & Grill_Lansdowne,51.541759000000006,-0.153998,2015-01-05
204,Destination,Costcutter Star Sun Food and Wine,2015_Costcutter Star Sun Food and Wine_Lansdowne,51.555534,-0.139119,2015-02-13
205,Origin,Lansdowne,2015_Costcutter Star Sun Food and Wine_Lansdowne,51.541759000000006,-0.153998,2015-01-05
206,Destination,Sainsbury's Supermarket,2015_Sainsbury's Supermarket_Lansdowne,51.524257,-0.137096,2015-10-26
207,Origin,Lansdowne,2015_Sainsbury's Supermarket_Lansdowne,51.541759000000006,-0.153998,2015-01-05
208,Destination,City Lit,2015_City Lit_Lansdowne,51.514671,-0.120057,2015-04-11
209,Origin,Lansdowne,2015_City Lit_Lansdowne,51.541759000000006,-0.153998,2015-01-05
210,Destination,Brown Sugar,2015_Brown Sugar_Lansdowne,51.516892999999996,-0.124123,2015-06-30
211,Origin,Lansdowne,2015_Brown Sugar_Lansdowne,51.541759000000006,-0.153998,2015-01-05
212,Destination,White Horse,2015_White Horse_Lansdowne,51.554378,-0.16508299999999998,2015-08-06
213,Origin,Lansdowne,2015_White Horse_Lansdowne,51.541759000000006,-0.153998,2015-01-05
214,Destination,The Crowndale,2015_The Crowndale_Lansdowne,51.534285,-0.13764300000000002,2015-10-08
215,Origin,Lansdowne,2015_The Crowndale_Lansdowne,51.541759000000006,-0.153998,2015-01-05
216,Destination,Bountiful Cow,2015_Bountiful Cow_Lansdowne,51.518268,-0.11845499999999999,2015-04-03
217,Origin,Lansdowne,2015_Bountiful Cow_Lansdowne,51.541759000000006,-0.153998,2015-01-05
218,Destination,Sunrise Supermarket,2015_Sunrise Supermarket_Lansdowne,51.55523,-0.145474,2015-02-20
219,Origin,Lansdowne,2015_Sunrise Supermarket_Lansdowne,51.541759000000006,-0.153998,2015-01-05
220,Destination,J Restaurant,2015_J Restaurant_Lansdowne,51.541352,-0.15648199999999998,2015-12-10
221,Origin,Lansdowne,2015_J Restaurant_Lansdowne,51.541759000000006,-0.153998,2015-01-05
222,Destination,JGTD Restaurants,2015_JGTD Restaurants_Lansdowne,51.549607,-0.171967,2015-04-09
223,Origin,Lansdowne,2015_JGTD Restaurants_Lansdowne,51.541759000000006,-0.153998,2015-01-05
224,Destination,The Hope Pub,2014_The Hope Pub_Pizza Hut,51.5202,-0.13578099999999999,2014-04-11
225,Origin,Pizza Hut,2014_The Hope Pub_Pizza Hut,51.53555,-0.138472,2014-01-04
226,Destination,Sushi Bar Ramea,2014_Sushi Bar Ramea_Pizza Hut,51.51831,-0.131671,2014-03-17
227,Origin,Pizza Hut,2014_Sushi Bar Ramea_Pizza Hut,51.53555,-0.138472,2014-01-04
228,Destination,"Leon,  101 Tottenham Court Road","2014_Leon,  101 Tottenham Court Road_Pizza Hut",51.52243,-0.13683900000000002,2014-06-10
229,Origin,Pizza Hut,"2014_Leon,  101 Tottenham Court Road_Pizza Hut",51.53555,-0.138472,2014-01-04
230,Destination,Black Cap,2014_Black Cap_Pizza Hut,51.538247,-0.142543,2014-11-12
231,Origin,Pizza Hut,2014_Black Cap_Pizza Hut,51.53555,-0.138472,2014-01-04
232,Destination,Reverend JW Simpson,2014_Reverend JW Simpson_Pizza Hut,51.519855,-0.135379,2014-01-13
233,Origin,Pizza Hut,2014_Reverend JW Simpson_Pizza Hut,51.53555,-0.138472,2014-01-04
234,Destination,NWC (formerly Legacy),2014_NWC (formerly Legacy)_Pizza Hut,51.543234000000005,-0.17561500000000002,2014-09-12
235,Origin,Pizza Hut,2014_NWC (formerly Legacy)_Pizza Hut,51.53555,-0.138472,2014-01-04
236,Destination,Bea's of Bloomsbury,2014_Bea's of Bloomsbury_Pizza Hut,51.521433,-0.11598299999999999,2014-09-16
237,Origin,Pizza Hut,2014_Bea's of Bloomsbury_Pizza Hut,51.53555,-0.138472,2014-01-04
238,Destination,Supersave Food & Wine,2014_Supersave Food & Wine_Pizza Hut,51.552585,-0.209642,2014-12-16
239,Origin,Pizza Hut,2014_Supersave Food & Wine_Pizza Hut,51.53555,-0.138472,2014-01-04
240,Destination,Be At One,2014_Be At One_Pizza Hut,51.535494,-0.140296,2014-09-15
